job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform,city,province,salary_visible,salary_min,salary_max,title_length,requirements_length
Tax Internship,PT Penta Artha Impressi,"Jakarta Barat,DKI Jakarta","Rp 1,5 jt-1,8 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),+2 | Coretax | Taxation,10 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,1500000,1800000,14,23
INTERNSHIP /MAGANG MAHASISWA HUKUM - BANDUNG,EASYLEGAL,"Bandung,Jawa Barat","Rp 1 jt-1,5 jt",Magang,Not Specified,Minimal SMA/SMK,Legal Advice | +1 | Legal Compliance,9 hari yang lalu,glints,Bandung,Jawa Barat,1,1000000,1500000,44,36
Magang Finance (Unpaid Internship),Radian Edu Solution Head Office,"Depok,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),Target Oriented | Customer Service | +9,22 hari yang lalu,glints,Depok,Jawa Barat,0,0,0,34,39
Internship Video Editor,PT Inspirasi Solusi Kreatif,"Jakarta Barat,DKI Jakarta",Rp 1 jt-1 jt,Magang,Not Specified,Minimal Diploma (D1 - D4),Hybrid | +7 | Capcut,8 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,1000000,1000000,23,20
I3L Internship Program,Indonesia International Institute For Life Sciences,"Jakarta Timur,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal SMA/SMK,+2 | Microsoft Office | Data Entry,15 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,0,0,0,22,34
PAID INTERNSHIP - AGRONOMIST,PT Adhiguna Samasta Harsa,"Kab. Karanganyar,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Teamwork | +1 | Agriculture,15 hari yang lalu,glints,Kab. Karanganyar,Jawa Tengah,0,0,0,28,27
Paid Internship Social Media Specialist,Bunk Bed And Breakfast,"Yogyakarta,DI Yogyakarta","Rp 1 jt-1,2 jt",Magang,Not Specified,Minimal SMA/SMK,Content Marketing | +3 | Content Creation,Urgent3 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,1000000,1200000,39,41
Internship,Marquee Executive Offices,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),Hybrid | Data Entry | +12,4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,10,25
Internship Video Editor & Design,Travel Buddies,"Jakarta Timur,DKI Jakarta","Rp 1 jt-1,5 jt",Kontrak,Not Specified,Minimal SMA/SMK,Graphic Design | +4 | Logo Design,10 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,1000000,1500000,32,33
Paid Internship (Magang Kerja dengan Gaji) Full-Time,PT Gapai Cita Rahardjo,"Kab. Sleman,DI Yogyakarta",Rp 1 jt-1 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Administration | +1 | Microsoft Excel,5 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,1000000,1000000,52,37
Program Magang Divisi Kreatif (Internship),Magna Education,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal SMA/SMK,Microsoft Office | +3 | Creative Planning,23 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,42,41
Teller (Paid Internship),PT BPR Daya Perdana Nusantara,"Kab. Bogor,Jawa Barat",Rp 3 jt-4 jt,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Administration | Communication Skills,8 hari yang lalu,glints,Kab. Bogor,Jawa Barat,1,3000000,4000000,24,42
Accounting Paid Internship,Hiveworks Indonesia,"Tangerang,Banten","Rp 1 jt-1,5 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Tax Accounting | +1 | Microsoft Excel,11 hari yang lalu,glints,Tangerang,Banten,1,1000000,1500000,26,37
Internship ( Magang ),Olympic Hotel & KTV,"Jakarta Barat,DKI Jakarta",Rp 1 jt-1 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+1 | Housekeeping | Hotel Reception,12 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,1000000,1000000,21,35
Admin Transport (Paid Internship),PT Tirtamas Coldstorindo Logistik,"Surabaya,Jawa Timur","Rp 1,7 jt-1,9 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Data Entry | Microsoft Excel | +3,Kemarin,glints,Surabaya,Jawa Timur,1,1700000,1900000,33,33
Admin Finance Paid Internship,SJM Mitra Trading,"Kab. Bandung,Jawa Barat","Rp 1 jt-2,5 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),+2 | Accounting | Accurate,Kemarin,glints,Kab. Bandung,Jawa Barat,1,1000000,2500000,29,26
Paid Internship Purchasing,PT. Mirota KSM,"Kab. Sleman,DI Yogyakarta","Rp 1 jt-1,2 jt",Magang,Not Specified,Minimal SMA/SMK,+2 | Microsoft Office | Purchasing,Kemarin,glints,Kab. Sleman,DI Yogyakarta,1,1000000,1200000,26,34
Management Trainee,PT BTYK,"Jakarta Barat,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +9,Kemarin,glints,Jakarta Barat,DKI Jakarta,1,6000000,10000000,18,11
Management Trainee Program,One Third Consulting and Abroad: OTCA,"Malang,Jawa Timur",Rp 3 jt-6 jt,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Leadership | Presentation Skills,28 hari yang lalu,glints,Malang,Jawa Timur,1,3000000,6000000,26,37
Management Trainee,PT Sumber Daya Alamindo,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Administration,9 hari yang lalu,glints,Tangerang,Banten,0,0,0,18,19
Management Trainee,Greenfund,"Jakarta Utara,DKI Jakarta",Rp 6 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Strong Communication Skills,6 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,6000000,6000000,18,32
Management Trainee,BAKMI AKIU,"Denpasar,Bali","Rp 3,5 jt-5 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Leadership Training | +3 | Training,10 hari yang lalu,glints,Denpasar,Bali,1,3500000,5000000,18,35
Management Trainee,PT SOLUSI ARTHA MANDIRI,"Jakarta Selatan,DKI Jakarta",Rp 5 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Salesforce,24 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5000000,10000000,18,15
Management Trainee,PT Alta Thomas Mandiri Indonesia,"Tangerang,Banten","Rp 3,8 jt-4 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),+2 | Microsoft Office | Spatial Analysis,3 hari yang lalu,glints,Tangerang,Banten,1,3800000,4000000,18,40
Management Trainee,Jati Kencana Beton Ungaran,"Kab. Semarang,Jawa Tengah","Rp 3,5 jt-4,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),Project Planning | +5 | Team Management,3 hari yang lalu,glints,Kab. Semarang,Jawa Tengah,1,3500000,4500000,18,39
Management Trainee,CV SUPER PAQINDO,"Kab. Gresik,Jawa Timur","Rp 4,5 jt-6 jt",Kontrak,Not Specified,Minimal Sarjana (S1),+1 | Data Analysis | Product Analysis,5 hari yang lalu,glints,Kab. Gresik,Jawa Timur,1,4500000,6000000,18,37
Management Trainee,PT HIT International,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+6 | Project Management,8 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7000000,9000000,18,23
management trainee,PT Kencana Megah Semesta,"Kab. Bogor,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Management Consulting,16 hari yang lalu,glints,Kab. Bogor,Jawa Barat,1,4000000,6000000,18,26
Management Trainee,MEVAL Indonesia,"Surakarta,Jawa Tengah","Rp 2 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,B2B Sales | Sales and Marketing | +8,2 hari yang lalu,glints,Surakarta,Jawa Tengah,1,2000000,2500000,18,36
Management Trainee,Siip laundry self service,"Kab. Sleman,DI Yogyakarta","Rp 2 jt-2,3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Administration | Microsoft Excel,9 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2000000,2300000,18,37
Management Trainee,CV. Vicci,"Bandung,Jawa Barat",Rp 3 jt-5 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Teaching,14 hari yang lalu,glints,Bandung,Jawa Barat,1,3000000,5000000,18,13
Management Trainee,Alva Mitra,"Bogor,Jawa Barat",Rp 4 jt-8 jt,Kontrak,Not Specified,Minimal Sarjana (S1),Project Management | +5 | Corporate Finance,19 hari yang lalu,glints,Bogor,Jawa Barat,1,4000000,8000000,18,43
Management Trainee,Integrity Bali,"Denpasar,Bali","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +5,23 hari yang lalu,glints,Denpasar,Bali,1,3000000,4500000,18,11
MANAGEMENT TRAINEE,PT. MITRA KRIDA MANDIRI,"Kab. Badung,Bali","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +3,24 hari yang lalu,glints,Kab. Badung,Bali,1,3500000,5000000,18,21
Management Trainee (KOL),PT HiGood Live Jakarta,"Jakarta Pusat,DKI Jakarta",Rp 5 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+1 | TikTok | Microsoft Excel,2 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5000000,6000000,24,29
Management Trainee - Operational,PT. Sumber Sarana Putra,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Procurement | +4 | Logistics Management,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,32,39
Management Trainee (MT) Program,Bantu Ecommerce (BE Agency),"Bekasi,Jawa Barat",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +11,7 hari yang lalu,glints,Bekasi,Jawa Barat,1,5000000,6000000,31,12
Operation - Management Trainee,PT HiGood Live Jakarta,"Jakarta Pusat,DKI Jakarta","Rp 5,5 jt-8 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Obs Live Stream | Leadership,2 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5500000,8000000,30,33
Venture Management Trainee,PT Terang Bumi Sejahtera,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Hybrid | +3,9 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,10000000,26,11
Wealth Management Trainee,PT KASIH SEJATI BERLIMPAH,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Hybrid | +3,11 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,10000000,25,11
STORE MANAGEMENT TRAINEE,iLuFA Distribusindo,"Surakarta,Jawa Tengah","Rp 2,4 jt-3,6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Store Management,18 hari yang lalu,glints,Surakarta,Jawa Tengah,1,2400000,3600000,24,21
Junior Management Trainee,DEPEARL,"Surabaya,Jawa Timur",Rp 4 jt-6 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Marketing Strategy | +1 | Social Media,7 hari yang lalu,glints,Surabaya,Jawa Timur,1,4000000,6000000,25,38
Management Trainee Produksi,PT. VOK Electrical Appliances Indonesia,"Kab. Kendal,Jawa Tengah","Rp 3 jt-3,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),English Language | Microsoft Excel | +3,26 hari yang lalu,glints,Kab. Kendal,Jawa Tengah,1,3000000,3500000,27,39
MANAGEMENT TRAINEE - TAX,PT Armada Autotara,"Jakarta Barat,DKI Jakarta",Rp 5 jt-8 jt,Kontrak,Not Specified,Minimal Sarjana (S1),Microsoft Excel | +3 | Tax Planning,5 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,5000000,8000000,24,35
Management Trainee - Marketing,PT ARION INDONESIA,"Malang,Jawa Timur",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Content Strategy,10 hari yang lalu,glints,Malang,Jawa Timur,1,3000000,4000000,30,21
Business Management Trainee (Internship),PT. Kitar Technology Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 3 jt-4,5 jt",Magang,Not Specified,Minimal Sarjana (S1),Communication Skills | +3 | Negotiation Skills,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,3000000,4500000,40,46
MANAGEMENT TRAINEE — Operasional & Teknik,Yidukasi Teknologi Indonesia,"Yogyakarta,DI Yogyakarta",Rp 3 jt-5 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+10 | Project Management | Mechanical Equipment,2 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,3000000,5000000,41,47
Fresh Graduate Management Training Program (Onsite),Deliveree Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+1 | Business Development | Operations Management,8 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,6000000,51,49
Sales (Fresh Graduate),Zeppelin Indonesia,"Jakarta Barat,DKI Jakarta","Rp 4 jt-4,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+5 | B2B Sales | Sales and Marketing,10 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4000000,4500000,22,36
TELESALES (FRESH GRADUATE),PT Sinar Jernih Suksesindo,"Yogyakarta,DI Yogyakarta","Rp 2,7 jt-2,9 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+1 | Customer Service | Sales and Marketing,31 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,2700000,2900000,26,43
Teknisi Smartphone (Fresh Graduate),iMoji Service,"Surabaya,Jawa Timur",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Communication Skills | +3 | Problem Solving,3 hari yang lalu,glints,Surabaya,Jawa Timur,1,2000000,3000000,35,43
Direct Sales Executive ( Fresh Graduate / Lulusan Baru ),PT. Rabit Teknologi Pintar,"Jakarta Barat,DKI Jakarta","Rp 4 jt-5,7 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+1 | Account Management | Sales and Marketing,25 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4000000,5700000,56,45
ADMIN (FRESH GRADUATE SMK),PT MITRA BAHAGIA CITRA MEDIKA,"Surabaya,Jawa Timur","Rp 4,5 jt-4,8 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Administration | Microsoft Office | +1,5 hari yang lalu,glints,Surabaya,Jawa Timur,1,4500000,4800000,26,38
Account Executive (Fresh Graduate Welcome),Saras Subur Abadi,"Jakarta Utara,DKI Jakarta","Rp 5 jt-5,8 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Customer Relationship Management,4 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,5000000,5800000,42,37
Telemarketing (Domisili Bali) (Fresh Graduate),Triyana Group,"Denpasar,Bali",Rp 2 jt-2 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Telesales,11 hari yang lalu,glints,Denpasar,Bali,1,2000000,2000000,46,14
Junior Accountant / Accounting Staff (Fresh Graduate),Kognisi Inspiratif Seren,"Jakarta Utara,DKI Jakarta","Rp 4 jt-5,9 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),+6 | Accounting | Microsoft Excel,29 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,4000000,5900000,53,33
SALES TRAINEE PROGRAM,PT Astra International Tbk - Isuzu Sales Operation,"Semarang,Jawa Tengah","Rp 1,8 jt-2,5 jt",Magang,1–3 tahun,Minimal SMA/SMK,Marketing Communications | +9,Urgent5 hari yang lalu,glints,Semarang,Jawa Tengah,1,1800000,2500000,21,29
PruVenture Development Program,INFINITY Group,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +9,Urgent4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,30,11
Admin Marketplace & Sosial Media (Fresh Graduate),Nordtime Indonesia,"Surabaya,Jawa Timur","Rp 2 jt-2,8 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Customer Relations | Customer Service,4 hari yang lalu,glints,Surabaya,Jawa Timur,1,2000000,2800000,49,42
MASS INTERNSHIP - Mahasiswa aktif & Fresh Graduate,PT Meta Kreasi Indonusa (Immers Asia Corp),"Jakarta Selatan,DKI Jakarta","Rp 1 jt-1,2 jt",Magang,Not Specified,Minimal Sarjana (S1),+10 | Office Administration | Google Sheets,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,1000000,1200000,50,43
URGENT! PENAGIH LAPANGAN FRESH GRADUATE ADIRA CILEDUG,PT DESKCOL INDONESIA SEJAHTERA,"Tangerang,Banten",Rp 5 jt-8 jt,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Data Collection | +1 | Customer Service,Kemarin,glints,Tangerang,Banten,1,5000000,8000000,53,39
PROGRAM AMBASADOR,PT. Idea Indonesia Tbk,"Makassar,Sulawesi Selatan","Rp 1 jt-3,8 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Communicative,2 hari yang lalu,glints,Makassar,Sulawesi Selatan,1,1000000,3800000,17,18
Program Pendayagunaan,Taman Zakat Indonesia,"Kab. Sidoarjo,Jawa Timur","Rp 2,5 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Marketing Communications | +8,8 hari yang lalu,glints,Kab. Sidoarjo,Jawa Timur,1,2500000,3500000,21,29
PROGRAM OFFICER,TEMAN BAIK,"Kab. Sidoarjo,Jawa Timur","Rp 2,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Time Management,23 hari yang lalu,glints,Kab. Sidoarjo,Jawa Timur,1,2500000,4000000,15,20
URGENT! PENAGIH LAPANGAN FRESH GRADUATE ADIRA ALAM SUTRA,PT DESKCOL INDONESIA SEJAHTERA,"Tangerang Selatan,Banten",Rp 5 jt-8 jt,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Data Collection | +1 | Negotiation Skills,Kemarin,glints,Tangerang Selatan,Banten,1,5000000,8000000,56,41
Admin Program,Nyaman Coffee & Eatery,"Kab. Sragen,Jawa Tengah",Rp 1 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Office Administration | +4,2 hari yang lalu,glints,Kab. Sragen,Jawa Tengah,1,1000000,3000000,13,26
Program Manager,Solve Education!,"Bandung,Jawa Barat",Rp 4 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+11 | Team Management,8 hari yang lalu,glints,Bandung,Jawa Barat,1,4000000,8000000,15,21
Program Coordinator,Yayasan HOPE Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 5 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Project Management,9 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5000000,6500000,19,23
Marketing Program,Proptechnesia,"Depok,Jawa Barat",Rp 1 jt-2 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Marketing Management,7 hari yang lalu,glints,Depok,Jawa Barat,1,1000000,2000000,17,25
Affiliate Program,FP One Agency,"Jakarta Pusat,DKI Jakarta",Rp 1 jt-2 jt,Freelance,Not Specified,Minimal SMA/SMK,Hybrid | Content Marketing | +9,15 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,1000000,2000000,17,31
Intership Program,Brand Hermits,"Kab. Tangerang,Banten","Rp 1 jt-1,5 jt",Magang,Not Specified,Minimal SMA/SMK,+7 | Customer Service | Photo Editing,15 hari yang lalu,glints,Kab. Tangerang,Banten,1,1000000,1500000,17,37
Program Officer Filantropi,PT. Yooka Arana Niaga,"Bandung,Jawa Barat","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Microsoft Word,Kemarin,glints,Bandung,Jawa Barat,1,3000000,3500000,26,19
Pruventure development program,PT BTYK,"Jakarta Barat,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Analysis | +4,Kemarin,glints,Jakarta Barat,DKI Jakarta,1,6000000,10000000,30,22
Account Excutive Program,Bimbingan Alumni,"Depok,Jawa Barat",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Sales and Marketing,3 hari yang lalu,glints,Depok,Jawa Barat,1,4000000,5000000,24,24
Management Associate Program,PT Kreasi Muda Bangsa,"Jakarta Barat,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+1 | Business Development | Business Negotiation,4 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,6000000,8000000,28,48
Staff Program Pangan,Asar Humanity,"Depok,Jawa Barat","Rp 5 jt-6,2 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Project Management | +5,2 hari yang lalu,glints,Depok,Jawa Barat,1,5000000,6200000,20,23
Administrator,PT JAYA MULIA MANDALA,"Kab. Malang,Jawa Timur",Rp 1 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Customer Service,5 hari yang lalu,glints,Kab. Malang,Jawa Timur,1,1000000,3000000,13,21
Administrator,POWER TRADING,"Jakarta Utara,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Microsoft Excel,2 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,4000000,6000000,13,20
Administrator,PT Kimbratas (LifeChem),"Kab. Tangerang,Banten","Rp 5 jt-5,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Administration | +9,11 hari yang lalu,glints,Kab. Tangerang,Banten,1,5000000,5500000,13,19
Administrator,AYANG ACCESORIES,"Jakarta Barat,DKI Jakarta","Rp 4 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Microsoft Office | +3,10 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4000000,4500000,13,21
Administrator,PT. Zayn Reychi Eternal,"Kab. Bekasi,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Microsoft Excel | Customer Service,12 hari yang lalu,glints,Kab. Bekasi,Jawa Barat,1,2000000,3000000,13,39
Administrator,PT Derma Sembilan Indonesia,"Semarang,Jawa Tengah","Rp 3,5 jt-3,7 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Data Entry,Kemarin,glints,Semarang,Jawa Tengah,1,3500000,3700000,13,15
Administrator,Global Hospitality Sukabumi,"Sukabumi,Jawa Barat","Rp 1,8 jt-2 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Administration,20 hari yang lalu,glints,Sukabumi,Jawa Barat,1,1800000,2000000,13,19
Administrator,PT FANOS ASIA,"Batam,Kepulauan Riau","Rp 4 jt-4,5 jt",Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Microsoft Excel,Kemarin,glints,Batam,Kepulauan Riau,1,4000000,4500000,13,20
Office Administrator,PT. MLV Teknologi,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Office Administration | +4,12 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,20,26
Administrator,Walldecor.ID - Aris R***,"Kab. Malang,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Microsoft Excel,7 hari yang lalu,glints,Kab. Malang,Jawa Timur,0,0,0,13,20
Administrator Kantor,PT Juara Dalam Membersihkan,"Surabaya,Jawa Timur",Tidak Ditampilkan,Kontrak,Not Specified,Minimal SMA/SMK,Microsoft Office | Data Entry | +8,9 hari yang lalu,glints,Surabaya,Jawa Timur,0,0,0,20,34
Administrator Marketplace,Bianda Scarf,"Cimahi,Jawa Barat","Rp 2,8 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Microsoft Office,Kemarin,glints,Cimahi,Jawa Barat,1,2800000,3500000,25,21
System Administrator,PT Gugik Digital Indonesia,"Kab. Tangerang,Banten",Rp 3 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Ansible,12 hari yang lalu,glints,Kab. Tangerang,Banten,1,3000000,6000000,20,12
Administrator HR,PT Haojie Makmur Abadi,"Kab. Tangerang,Banten","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +5,3 hari yang lalu,glints,Kab. Tangerang,Banten,1,3500000,4500000,16,21
Administrator HR,Jakarta Coin Laundry,"Kab. Tangerang,Banten",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Administration | +11,6 hari yang lalu,glints,Kab. Tangerang,Banten,1,3000000,4000000,16,20
Administrator HR,PT CREATIVE COLOR ADVERTISING,"Tangerang,Banten",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Microsoft Office | +8,2 hari yang lalu,glints,Tangerang,Banten,1,8000000,10000000,16,21
Administrator HR,Biro Psikologi Hyui (CV Hyui Media Pustaka),"Kab. Badung,Bali","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Excel | +3,18 hari yang lalu,glints,Kab. Badung,Bali,1,3500000,4500000,16,20
Administrator HR,PT. Konsultan Perizinan Bali,"Denpasar,Bali",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Google Sheets,19 hari yang lalu,glints,Denpasar,Bali,1,6000000,7000000,16,18
Administrator HR,CV Centrum Furniture,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Google Sheets | +9,8 hari yang lalu,glints,Kab. Sukoharjo,Jawa Tengah,1,2500000,3000000,16,18
System Administrator,PT NAP Info Lintas Nusa (Matrix),"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Software Engineering,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,20,25
Administrator HR,Larissi Ayam Crispy,"Bekasi,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Administration | +1 | HRIS Database Management,5 hari yang lalu,glints,Bekasi,Jawa Barat,1,2000000,3000000,16,46
Administrator HR,PT Polaris Semesta Global,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Microsoft Office | Google Sheets,4 hari yang lalu,glints,Kab. Sukoharjo,Jawa Tengah,1,2500000,3000000,16,37
