job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform
Intership Program,Brand Hermits,"Kab. Tangerang,Banten","Rp 1 jt-1,5 jt",Magang,Not Specified,Minimal SMA/SMK,+7 | Customer Service | Photo Editing,15 hari yang lalu,glints
Program Officer Filantropi,PT. Yooka Arana Niaga,"Bandung,Jawa Barat","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Microsoft Word,Kemarin,glints
Pruventure development program,PT BTYK,"Jakarta Barat,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Analysis | +4,Kemarin,glints
Account Excutive Program,Bimbingan Alumni,"Depok,Jawa Barat",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Sales and Marketing,3 hari yang lalu,glints
Management Associate Program,PT Kreasi Muda Bangsa,"Jakarta Barat,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+1 | Business Development | Business Negotiation,4 hari yang lalu,glints
Staff Program Pangan,Asar Humanity,"Depok,Jawa Barat","Rp 5 jt-6,2 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Project Management | +5,2 hari yang lalu,glints
Administrator,PT JAYA MULIA MANDALA,"Kab. Malang,Jawa Timur",Rp 1 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Customer Service,5 hari yang lalu,glints
Administrator,POWER TRADING,"Jakarta Utara,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Microsoft Excel,2 hari yang lalu,glints
Administrator,PT Kimbratas (LifeChem),"Kab. Tangerang,Banten","Rp 5 jt-5,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Administration | +9,11 hari yang lalu,glints
Administrator,AYANG ACCESORIES,"Jakarta Barat,DKI Jakarta","Rp 4 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Microsoft Office | +3,10 hari yang lalu,glints
Administrator,PT. Zayn Reychi Eternal,"Kab. Bekasi,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Microsoft Excel | Customer Service,12 hari yang lalu,glints
Administrator,PT Derma Sembilan Indonesia,"Semarang,Jawa Tengah","Rp 3,5 jt-3,7 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Data Entry,Kemarin,glints
Administrator,Global Hospitality Sukabumi,"Sukabumi,Jawa Barat","Rp 1,8 jt-2 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Administration,20 hari yang lalu,glints
Administrator,PT FANOS ASIA,"Batam,Kepulauan Riau","Rp 4 jt-4,5 jt",Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Microsoft Excel,Kemarin,glints
Office Administrator,PT. MLV Teknologi,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Office Administration | +4,12 hari yang lalu,glints
Administrator,Walldecor.ID - Aris R***,"Kab. Malang,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Microsoft Excel,7 hari yang lalu,glints
Administrator Kantor,PT Juara Dalam Membersihkan,"Surabaya,Jawa Timur",Tidak Ditampilkan,Kontrak,Not Specified,Minimal SMA/SMK,Microsoft Office | Data Entry | +8,9 hari yang lalu,glints
Administrator Marketplace,Bianda Scarf,"Cimahi,Jawa Barat","Rp 2,8 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Microsoft Office,Kemarin,glints
System Administrator,PT Gugik Digital Indonesia,"Kab. Tangerang,Banten",Rp 3 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Ansible,12 hari yang lalu,glints
Administrator HR,PT Haojie Makmur Abadi,"Kab. Tangerang,Banten","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +5,3 hari yang lalu,glints
Administrator HR,Jakarta Coin Laundry,"Kab. Tangerang,Banten",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Administration | +11,6 hari yang lalu,glints
Administrator HR,PT CREATIVE COLOR ADVERTISING,"Tangerang,Banten",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Microsoft Office | +8,2 hari yang lalu,glints
Administrator HR,Biro Psikologi Hyui (CV Hyui Media Pustaka),"Kab. Badung,Bali","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Excel | +3,18 hari yang lalu,glints
Administrator HR,PT. Konsultan Perizinan Bali,"Denpasar,Bali",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Google Sheets,19 hari yang lalu,glints
Administrator HR,CV Centrum Furniture,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Google Sheets | +9,8 hari yang lalu,glints
System Administrator,PT NAP Info Lintas Nusa (Matrix),"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Software Engineering,2 hari yang lalu,glints
Administrator HR,Larissi Ayam Crispy,"Bekasi,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Administration | +1 | HRIS Database Management,5 hari yang lalu,glints
Administrator HR,PT Polaris Semesta Global,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Microsoft Office | Google Sheets,4 hari yang lalu,glints
Administrator HR,Guardians Funswim Bogor,"Bogor,Jawa Barat","Rp 1 jt-1,5 jt",Paruh Waktu,Not Specified,Minimal SMA/SMK,Hybrid | +4 | Google Sheets,5 hari yang lalu,glints
Administrator HR,PT. KARYA MEGAH INTERNUSA,"Kab. Bekasi,Jawa Barat","Rp 4,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Google Sheets | +3,2 hari yang lalu,glints
Administrator kantor,Cotton Plus Indonesia,"Bandung,Jawa Barat","Rp 1,9 jt-2,9 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+4 | Microsoft Excel | Google Sheets,24 hari yang lalu,glints
Administrator HR,Dea Mirabelle,"Jakarta Timur,DKI Jakarta",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +9,Kemarin,glints
System Administrator,Melstore Jkt,"Depok,Jawa Barat","Rp 4,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | Communication Skills,4 hari yang lalu,glints
Administrator HR,Crusita Official,"Kab. Bekasi,Jawa Barat","Rp 5 jt-5,7 jt",Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Interview,3 hari yang lalu,glints
Administrator HR,RAFATAX CONSULTING (PT AGNIA OASIS KONSULTINDO),"Kab. Sukoharjo,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Google Docs | +3,4 hari yang lalu,glints
Administrator HR,CV SAS RESTO,"Denpasar,Bali","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +3,24 hari yang lalu,glints
Administrator HR,CV. Kukche Mitra Sukses,"Bogor,Jawa Barat","Rp 2 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Human Resource Development (HRD) | Recruitment,16 hari yang lalu,glints
Customer Service Online,CV Inspira Media,"Bandung,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Help Desk | +5,Kemarin,glints
Customer Service Online,Pandawa 24 Jam,"Depok,Jawa Barat","Rp 2,6 jt-3,2 jt",Kontrak,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,4 hari yang lalu,glints
Customer Service Staff,PT Ionpay Networks,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Outbound Call | +4,5 hari yang lalu,glints
Customer Service Agent,PT Swap Energi Indonesia,"Jakarta Timur,DKI Jakarta","Rp 3,5 jt-4 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Communication Skills | +5 | Customer Service,Kemarin,glints
Customer Service Online,SVO Surabaya,"Surabaya,Jawa Timur","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Problem Solving,5 hari yang lalu,glints
Admin Customer Service,Harddies Cargo,"Jakarta Pusat,DKI Jakarta","Rp 2,2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,14 hari yang lalu,glints
Admin Customer Service,IT Solution,"Kab. Sleman,DI Yogyakarta","Rp 1,7 jt-2,6 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Communication Skills | +3 | Customer Relationship Management,18 hari yang lalu,glints
Customer Service Online,MAJU GROUP,"Bandung,Jawa Barat","Rp 2 jt-2,3 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Customer Service,8 hari yang lalu,glints
Customer Service Online,Mr. BOB Kampung Inggris,"Kab. Kediri,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Microsoft Office | +1 | Sales and Marketing,10 hari yang lalu,glints
Customer service online,CV. Biru Laut Abadi (Pia Agung Bali),"Kab. Badung,Bali","Rp 3 jt-3,2 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Microsoft Office,Kemarin,glints
Customer Service Online,Baby Cloudfoam,"Kab. Bantul,DI Yogyakarta","Rp 1,8 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Customer Service,3 hari yang lalu,glints
Customer Service Online,Otomotif Jogjakarta Centre,"Kab. Sleman,DI Yogyakarta","Rp 1,7 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Teamwork | +3,8 hari yang lalu,glints
Customer Service Online,PT. Diyal Seni Surgika Estetika,"Tangerang Selatan,Banten","Rp 2,6 jt-3,9 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Teamwork | +8,2 hari yang lalu,glints
Customer Service,ELNI Printing,"Cimahi,Jawa Barat","Rp 2,5 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Outbound Call | +7,2 hari yang lalu,glints
Customer Service,Pt Syncore Indonesia,"Kab. Sleman,DI Yogyakarta","Rp 2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Problem Solving,Kemarin,glints
Customer Service,Hamzah Batik,"Yogyakarta,DI Yogyakarta","Rp 2,5 jt-2,8 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+5 | Problem Solving,3 hari yang lalu,glints
Customer Service,Integras Multigrafika Sejahtera,"Jakarta Selatan,DKI Jakarta","Rp 4,5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Outbound Call | +7,4 hari yang lalu,glints
Customer Service,Wana Satria Komputer,"Makassar,Sulawesi Selatan",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Problem Solving,4 hari yang lalu,glints
Admin Customer Service,PT. ANDIDA BERKAH MANDIRI,"Kab. Tangerang,Banten","Rp 1 jt-1,5 jt",Kontrak,Not Specified,Minimal SMA/SMK,+2 | Customer Service | Problem Solving,Kemarin,glints
CUSTOMER SERVICE,PT Sukses Bersama Sanwen (Pawsitive Vibes),"Jakarta Pusat,DKI Jakarta","Rp 2,8 jt-3 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Call Center | Customer Support | +8,Kemarin,glints
Admin Customer Service,Geprek Gold Chick,"Jakarta Barat,DKI Jakarta","Rp 2,3 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Communication Skills,18 hari yang lalu,glints
Admin/Customer Service,Tatarapi Laundry,"Semarang,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal SMA/SMK,Bookkeeping | +4 | Communication Skills,12 hari yang lalu,glints
Customer Service,Fitnation Gym Semarang,"Kab. Semarang,Jawa Tengah","Rp 2,3 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Help Desk | +5 | Customer Relationship Management,12 hari yang lalu,glints
Customer Service,PT FPG DAGANG INDONESIA,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Customer Service,18 hari yang lalu,glints
Customer Service,PT JMSTAR INDONESIAN MEDIA,"Kab. Tangerang,Banten","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Customer Relationship Management,19 hari yang lalu,glints
Sales Admin & Customer Service Staff,PT Chari Makmur Indonesia,"Surakarta,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Customer Relationship Management | +8,19 hari yang lalu,glints
Customer Service,PT Global Inayah Elektrindo,"Palembang,Sumatera Selatan",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Help Desk,22 hari yang lalu,glints
Customer Service,PT Hayookerja Abhinaya Indonesia,"Jakarta Pusat,DKI Jakarta",Rp 3 jt-5 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Outbound Call | +5 | Customer Service,5 hari yang lalu,glints
Customer Service,Harddies Cargo,"Jakarta Pusat,DKI Jakarta","Rp 2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,17 hari yang lalu,glints
Marketplace Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),+1 | Operations Management | Regulatory Compliance,Urgent4 hari yang lalu,glints
Marketing Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta","Rp 2 jt-2,6 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Marketing Strategy | Social Media | +3,Urgent4 hari yang lalu,glints
Sales Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Attention to Detail | Microsoft Excel | +3,Urgent6 hari yang lalu,glints
Operations Manager,Klinik Tumbuh Kembang Anak Superkidz,"Bekasi,Jawa Barat","Rp 6 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Operations Management,5 hari yang lalu,glints
Operations Manager,Tujuh Batu Recruitment,"Kab. Badung,Bali","Rp 7,5 jt-9 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Remote/Dari rumah | +8,24 hari yang lalu,glints
Marketing Operations Intern (B2C),Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+1 | Report Writing | Digital Marketing,Urgent4 hari yang lalu,glints
Operations Manager,PT ARCTIC BEAR BATHS,"Kab. Badung,Bali",Rp 5 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Project Management | +3,7 hari yang lalu,glints
Business Operations Leader,PT Starindo Mitradasa Cipta,"Jakarta Selatan,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Operational Strategy,7 hari yang lalu,glints
Operations Admin,Harimas Prima,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Google Docs,8 hari yang lalu,glints
Account Operations Associate (Jakarta-based),Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Issue Resolution,Urgent3 hari yang lalu,glints
Marketplace Operations,PT Media Vision Dynasty,"Kab. Tangerang,Banten","Rp 4 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),E-commerce | +3,3 hari yang lalu,glints
Area Operations Supervisor,SB Dental,"Bandung,Jawa Barat","Rp 4 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Process Optimization | +8,3 hari yang lalu,glints
Payment Operations,PT Sangga Bisnis Anda,"Yogyakarta,DI Yogyakarta","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,16 hari yang lalu,glints
Growth / Operations Lead,Overz Mens Wear,"Kab. Badung,Bali","Rp 7,5 jt-12 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Project Management,27 hari yang lalu,glints
Event Operations Intern,"The Final Clue, 12AM World","Jakarta Pusat,DKI Jakarta",Rp 1 jt,Magang,Not Specified,Minimal SMA/SMK,Event Management | Hybrid | +10,4 hari yang lalu,glints
Operations Manager,PT. Prima Dwitama Anugrah,"Kab. Bandung,Jawa Barat",Rp 5 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Operational Strategy,Kemarin,glints
Operations Manager,Claudia Cherubini Creations,"Kab. Badung,Bali",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Business Process Optimization | +2,26 hari yang lalu,glints
KOL Operations Manager,PT NUSA VITA CARE INDONESIA,"Jakarta Utara,DKI Jakarta","Rp 7,5 jt-11 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | TikTok,8 hari yang lalu,glints
Fleet Operations Manager,CV. Laju Nusantara Mandiri,"Jakarta Barat,DKI Jakarta",Rp 3 jt-10 jt,Penuh Waktu,Lebih dari 10 tahun,Minimal Sarjana (S1),Performance Management | +3,9 hari yang lalu,glints
Senior Operations Manager,Ceritain Kisahmu,"Yogyakarta,DI Yogyakarta",Rp 13 jt-15 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Sales Operations,9 hari yang lalu,glints
Account Operations Intern - Glints Future Leaders Programme,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Project Management | +1 | HRIS Database Management,Urgent11 hari yang lalu,glints
Marketplace Operations & Affiliate,ecinos,"Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Order Management,10 hari yang lalu,glints
E-commerce Operations,PT Jinwa Pump Jaya,"Jakarta Utara,DKI Jakarta","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | Order Management,10 hari yang lalu,glints
Operations Intern,Bergaya Circle Group,"Jakarta Selatan,DKI Jakarta","Rp 2 jt-2,5 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Hybrid | +6 | Culinary,20 hari yang lalu,glints
Store Operations Associate,Istana Kancing,"Tangerang,Banten","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Communication Skills | +8,11 hari yang lalu,glints
Freelance Operations Bali,PT Paragon Pratama Teknologi (StickEarn),"Denpasar,Bali",Tidak Ditampilkan,Freelance,Not Specified,Minimal SMA/SMK,Communication Skills | +1 | Customer Relations,2 hari yang lalu,glints
E-Commerce Operations,PT. Bagus Kopitiam International,"Jakarta Utara,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Store Operation | +6,16 hari yang lalu,glints
Business Operations Intern - Glints Future Leaders Programme,Glints Taploker,"Batam,Kepulauan Riau",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Project Management | +5 | English Language,Urgent4 hari yang lalu,glints
Freelance Operations Jakarta,PT Paragon Pratama Teknologi (StickEarn),"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Freelance,Not Specified,Minimal SMA/SMK,Communication Skills | +1 | Operations Management,2 hari yang lalu,glints
Ad Operations,I-dac Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,3 hari yang lalu,glints
Procurement,Terrel Sportswear,"Bandung,Jawa Barat","Rp 4,5 jt-5,5 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Vendor Management | +3,UrgentKemarin,glints
Procurement,Skavana Consumer Partners,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Vendor Management,Kemarin,glints
Procurement,CV ASA group indonesia,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Procurement,16 hari yang lalu,glints
Procurement,Dua Naga Corporation,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),Supplier Management | +8,4 hari yang lalu,glints
Procurement,PT Abadi Sinergi Jayasakti,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Supplier Management | +5,Kemarin,glints
Procurement,Pt Cipta Harmoni Lestari,"Kab. Tangerang,Banten",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Industrial Purchasing,4 hari yang lalu,glints
Procurement,PT ARSIS NAWASENA AMERTA,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Vendor Management,9 hari yang lalu,glints
Procurement,Infinity Advertising,"Medan,Sumatera Utara",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Industrial Purchasing | +15,2 hari yang lalu,glints
Procurement,Kami Idea indonesia,"Jakarta Selatan,DKI Jakarta","Rp 5,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Procurement Management | +5,11 hari yang lalu,glints
Procurement,PT. Jentera Dinamika Andal,"Jakarta Barat,DKI Jakarta","Rp 4,5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Procurement,25 hari yang lalu,glints
Procurement,PT. INTI LINGGA SEJAHTERA,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Vendor Management | +9,19 hari yang lalu,glints
Staf Procurement,CV. Pesta Pangan Abadi,"Kab. Sukoharjo,Jawa Tengah",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Procurement,3 hari yang lalu,glints
Procurement Intern,Sangray,"Kab. Tangerang,Banten","Rp 1,5 jt-2 jt",Magang,Not Specified,Minimal Sarjana (S1),Supplier Management | Industrial Purchasing | +9,Kemarin,glints
Admin Procurement,CV. General Solusindo,"Kab. Sidoarjo,Jawa Timur",Tidak Ditampilkan,Magang,Not Specified,Minimal SMA/SMK,Supplier Management | +5 | Vendor Management,5 hari yang lalu,glints
Procurement Staff,Harimas Prima,"Jakarta Barat,DKI Jakarta",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Vendor Management,9 hari yang lalu,glints
Procurement & PPIC,PT. Srikandi Kencana Mulia,"Tangerang Selatan,Banten",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Supplier Development | +5,5 hari yang lalu,glints
Staf Procurement,PT. Bukit Mas Indonesia,"Kab. Tangerang,Banten",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Procurement,2 hari yang lalu,glints
Staff Procurement,CV Takino,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+9 | Purchasing Negotiation,8 hari yang lalu,glints
Procurement Staff,Inti Indah Group,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Procurement Management | +3,18 hari yang lalu,glints
Staf Procurement,KiddieCare Centre,"Jakarta Utara,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Procurement,3 hari yang lalu,glints
Procurement Executive,CV. Glory Food Indonesia,"Surabaya,Jawa Timur","Rp 4 jt-5,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),Procurement Management | Communication | +3,18 hari yang lalu,glints
Staff Procurement,Creatura Kreasi Indonesia,"Kab. Tangerang,Banten","Rp 4,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Procurement,18 hari yang lalu,glints
Supervisor Procurement,PT. WIJAYA PRAWIRA PERKASA,"Kab. Mojokerto,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Industrial Purchasing | +3,3 hari yang lalu,glints
Staf Procurement,PT KJL Plastic Indonesia,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Procurement,4 hari yang lalu,glints
